Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000105767,18.02645207322019,0.46189474163739364,0.4337397164726499,1.0649122598080525,0.28691563657311125,0.6562671390446675,CADM4
ENSG00000105738,876.778920791284,0.09804781451205838,0.3699967358982544,0.26499643104695014,0.7910122111769604,0.9314376975840979,SIPA1L3
ENSG00000168813,342.3544656923877,-0.5069956444740628,0.1813626638847376,-2.7954796958445454,0.005182275694172416,0.06433328681904975,ZNF507
ENSG00000011422,2528.050645110769,0.21497491203258698,0.17264942939920058,1.2451527513335783,0.2130756066525482,0.5832254115753843,PLAUR
ENSG00000178904,795.0277389023668,-0.10492146625861064,0.2428745381643461,-0.43199862386403537,0.6657424133432999,0.8723909544834058,DPY19L3
ENSG00000105771,475.5043227031613,-0.02626405458670806,0.3066593804273876,-0.08564569115774039,0.9317480755825278,0.978302226396787,SMG9
ENSG00000189114,165.9811407224914,0.20623790690570853,0.20830714617519758,0.9900664028695937,0.32214166364728436,0.6877654386431863,BLOC1S3
ENSG00000161281,53.017495388925326,0.8364151469626863,0.3287521504126972,2.54421194177041,0.010952460681665409,0.10196879533373303,COX7A1
ENSG00000105220,3693.0793111958574,0.29717143349764463,0.1997314564188204,1.4878549369534493,0.1367891539407157,0.4884224275515683,GPI
ENSG00000104879,56.1859679843707,0.6436236132566966,0.3984465922828721,1.6153322069316738,0.10623877260225735,0.4432828775827357,CKM
ENSG00000269509,36.895545476698736,0.8216941437087486,0.29102974567912887,2.8234026105864003,0.004751685974244007,0.06131342165011346,BNIP3P34
ENSG00000126261,1253.7871393730811,-0.5048287274106754,0.11976692268322686,-4.215093083304008,2.4967518855818587e-05,0.0011129460677851255,UBA2
ENSG00000197050,54.953551517940056,0.08905235686178223,0.2228256630905233,0.39965036175211366,0.6894140574361066,0.8847721003384885,ZNF420
ENSG00000196263,148.69195334975905,0.371464493806581,0.2065872749666997,1.798099587045999,0.07216122767875327,0.3444533161172905,ZNF471
ENSG00000083828,60.340377512502364,-0.07262461754276842,0.2526007264032737,-0.28750755620086454,0.7737237170554191,0.921576994160746,ZNF586
ENSG00000159917,19.42985902717008,-0.060177020515843074,0.37018278127685533,-0.16256029064419772,0.8708646544958313,0.9603012794328095,ZNF235
ENSG00000171606,235.43861810788795,0.17212452302339473,0.1839682693241694,0.9356207114178757,0.34946850697919674,0.7086639415737707,ZNF274
ENSG00000105173,104.55449065220503,0.1333274213521769,0.2649864460223294,0.503148079283051,0.6148601656257382,0.8548250075375291,CCNE1
ENSG00000243167,3977.3493062277394,-0.22265428018161024,0.1789074490379956,-1.244522133532427,0.21330745848236354,0.5832254115753843,RPS10P28
ENSG00000242100,5701.337621183155,-0.33683604001590733,0.12909033643691095,-2.6093048427410825,0.009072637973564128,0.0920403479938816,RPL9P32
ENSG00000121289,477.3389232001577,-0.30736616447077025,0.19980850257232968,-1.5383037283886616,0.1239743685592662,0.47614644816609053,CEP89
ENSG00000105063,1518.1336515344335,0.014687902099719765,0.10890021081802016,0.13487487296295755,0.892710806466076,0.9665055925381083,PPP6R1
ENSG00000133265,283.2202010516082,-0.25725030637035273,0.18941661474451363,-1.3581190156805074,0.1744259222404161,0.5379046784395222,HSPBP1
ENSG00000235555,449.0902176272702,0.019687110851066728,0.16650289039955626,0.11823885341463836,0.9058784052926343,0.9726621417412153,SUMO1P4
ENSG00000160469,182.84223877506332,0.3581648024212431,0.4059442667669576,0.8823004331943344,0.377614362257393,0.7271812677308606,BRSK1
ENSG00000258405,49.952091920713464,0.6317754353332062,0.5182385345158944,1.2190823206988473,0.22281294932280804,0.5948418302247742,ZNF578
ENSG00000197405,14.507985169752878,0.5702740779455862,0.4043514423618949,1.4103426331670912,0.15843853564703458,0.5099848707588356,C5AR1
ENSG00000254901,119.24749325423159,-0.18801032593473518,0.18923348381859725,-0.9935362502492708,0.32044869376460783,0.685145390301945,BORCS8
ENSG00000104866,383.991686945546,0.12595942588317158,0.15470421190070155,0.8141951944011706,0.41553313803682446,0.7454655052214899,PPP1R37
ENSG00000270849,817.6780398385891,-0.10034628112255994,0.17262429189224895,-0.5812987269786775,0.5610391384377716,0.8294357513989569,CHCHD2P3
ENSG00000181035,92.87255332583814,0.4702480738115405,0.1963509912418359,2.394936082763947,0.016623262812245927,0.1386246498955303,SLC25A42
ENSG00000186008,1894.1887881765824,-0.2869372988364388,0.22761646444652328,-1.2606175020518013,0.2074466897666788,0.5796923270539994,RPS4XP21
ENSG00000183760,15.307354308217528,-0.044673348531446014,0.4895634243191841,-0.09125140137576948,0.9272928328911968,0.9771115739132884,ACP7
ENSG00000213926,16.833879729009677,0.2704779344057823,0.4217386744910298,0.6413401254513955,0.5213017247390719,0.808742154532157,MSRB1P1
ENSG00000241983,39.46351386731407,-0.00913738916657531,0.45747580430817153,-0.0199734916699989,0.9840645189293452,0.9928668541826806,RN7SL566P
ENSG00000006712,694.0220107289083,-0.2885729952077839,0.13605485308211998,-2.1210047908662766,0.03392139925789947,0.2205715788654334,PAF1
ENSG00000063322,485.1771411070942,0.0010248223918015104,0.1614271667181992,0.006348512537487115,0.9949346538875887,0.9982635141808403,MED29
ENSG00000090924,509.4816545405002,-0.5024803464325864,0.2240989739960653,-2.2422251091672063,0.02494682712417132,0.1787879846042371,PLEKHG2
ENSG00000105193,3518.7785691044464,-0.3266600751288475,0.1257514499455357,-2.5976644823604613,0.00938601554311942,0.09328938421573424,RPS16
ENSG00000196235,1944.0314565116914,0.1832508248882026,0.15872129713494953,1.1545446527720684,0.24827694290097502,0.6179617309768769,SUPT5H
ENSG00000105197,601.5111298398949,-0.059302840426222185,0.12030400714456235,-0.4929415223464784,0.622053907200696,0.8561157817041285,TIMM50
ENSG00000090932,11.719776634423685,0.687419391335203,0.5149711039829115,1.3348698325372719,0.1819189528655114,0.5526907430693906,DLL3
ENSG00000176401,19.682271527380507,-0.870469413432493,0.3808869982121141,-2.285374448375717,0.02229088093930651,0.16815326082933268,EID2B
ENSG00000176396,168.67577744097974,-0.13714862263335376,0.17018455447477607,-0.8058817267913773,0.4203110484877073,0.7471165934950676,EID2
ENSG00000182013,85.40854794957167,0.11382173635548433,0.9264185094218322,0.12286211382641657,0.9022162870560342,0.9722785042193599,PNMA8A
ENSG00000204851,12.318150823559861,0.4772312464997121,0.6911925385515274,0.690446177992321,0.48991364557342443,0.7896446972380894,PNMA8B
ENSG00000249210,9757.34012364793,0.18654503856013668,0.16679193151824828,1.1184296318298064,0.26338354466086233,0.6310954173819243,GAPDHP38
ENSG00000160014,4573.963898747869,-0.03468616430117606,0.13270289426887225,-0.26138212351945894,0.7937978413586029,0.9314376975840979,CALM3
ENSG00000197380,161.63069253733826,0.6016418988777708,0.8503917109011293,0.7074879625063991,0.47926329066150597,0.788536563752355,DACT3
ENSG00000128011,16.985289890759987,2.023366573801142,0.5585001971463307,3.6228574029867473,0.00029136646469578157,0.007653572670848119,LRFN1
ENSG00000125657,69.06308687239051,0.8092132016091921,0.3343912416808439,2.4199593193338984,0.015522243495571434,0.1312254033447447,TNFSF9
ENSG00000269546,2191.9695147745674,0.32276687763524625,0.31829818998265136,1.0140393121708875,0.3105639942081351,0.6757982773375247,CLIC4P2
ENSG00000268785,5660.229700337389,-0.28054276851215243,0.12769444377659267,-2.1969849291404953,0.028021522566659466,0.19550897167576012,RPL7P50
ENSG00000125733,509.66349496837694,-0.040744067291627,0.23923450872263147,-0.1703101593042569,0.8647662220123472,0.9581364053507456,TRIP10
ENSG00000125731,16.396473432337956,0.16368823763590507,0.4009001188241411,0.4083017937635198,0.6830521225423274,0.8806044454511512,SH2D3A
ENSG00000170604,271.4657950091383,-0.08701107053483005,0.19900736452731801,-0.4372253797817916,0.6619479054493754,0.8723909544834058,IRF2BP1
ENSG00000176182,109.56794026040033,0.34250698532187446,0.2549446615772347,1.3434561963483709,0.17912430073828622,0.54553177305594,MYPOP
ENSG00000104983,70.44524526551935,-0.4452615920096414,0.23213840681121914,-1.9180867057976299,0.055100017867574055,0.30002269798270953,CCDC61
ENSG00000259339,358.02618027072435,0.4268384216802758,0.2779938663767307,1.5354238827047881,0.12467974098677641,0.47614644816609053,TGIF1P1
ENSG00000185800,468.4771400976588,0.144998840062269,0.1401698592972533,1.0344509211126127,0.3009254095859196,0.6657126491462569,DMWD
ENSG00000130818,285.37970125462425,0.09775262420964655,0.17840738841977508,0.5479180266886942,0.5837481903540485,0.8419868789973973,ZNF426
ENSG00000171469,371.39711665840036,-0.08419821746380635,0.1800761281581117,-0.4675701233973559,0.6400920344598979,0.8643172087404004,ZNF561
ENSG00000171466,72.60102720395504,0.02195978920515508,0.2023286698463769,0.1085352324108521,0.9135711341533261,0.9749506465724522,ZNF562
ENSG00000239830,2732.761811390934,-0.17576269698189081,0.2828403197987107,-0.6214202314117593,0.5343231639980199,0.8135500844291432,RPS4XP22
ENSG00000267741,1040.8582748006568,-0.23892014987823335,0.11024793079132457,-2.1671168625419135,0.030225944462759592,0.20680169444055518,UBE2L4
ENSG00000127452,213.05097476691603,0.1630400418545899,0.16553185101628623,0.9849466483556015,0.3246502779814133,0.6880099167104474,FBXL12
ENSG00000024422,7954.909735560073,0.2015432495873553,0.28947005034363693,0.6962490570202285,0.48627287032992206,0.788536563752355,EHD2
ENSG00000105373,758.1376574305971,-0.4056415888557018,0.1901371061834717,-2.1334162331485165,0.03289059657447824,0.2189233826292194,NOP53
ENSG00000178935,35.61000911970155,-0.39925373417537297,0.2629902204989128,-1.5181314857182056,0.1289812552157282,0.47677408072431393,ZNF552
ENSG00000269343,151.04424206093086,-0.24293693731856533,0.1678651137886538,-1.4472151588592062,0.14783667221113134,0.4953707171357043,ZNF587B
ENSG00000269304,1946.7790207319258,0.42286043068929785,0.34215926493003124,1.2358584847198841,0.21651117101405415,0.5890110716437088,FKBP1AP1
ENSG00000198466,189.12100743567046,0.03304570988583283,0.18728869658568417,0.17644262835004831,0.8599462173753514,0.9564065941022231,ZNF587
ENSG00000269867,30.43211356048988,0.22351427845364677,0.3013358225151015,0.7417447968452053,0.45824197271535505,0.7792762333691182,AC010326.3
ENSG00000173480,81.28617213517907,-0.012987505276850114,0.19175884388762715,-0.06772832487695293,0.9460019010844916,0.9818149208881257,ZNF417
ENSG00000152454,39.93248535578829,-0.25153108261370616,0.2665061563244262,-0.9438096518397479,0.3452669274868234,0.7078625307575226,ZNF256
ENSG00000105053,242.47514758250958,0.251362609261628,0.13932230258943182,1.8041806989249036,0.07120298407352343,0.3434084904005016,VRK3
ENSG00000142528,104.67850666297393,-0.10358838921008047,0.19587348188392661,-0.5288535651368381,0.5969070360716422,0.8450916747462808,ZNF473
ENSG00000142065,40.94133881665387,0.06130543900636924,0.2849196563502755,0.2151674608613221,0.8296367592241977,0.9489857486926864,ZFP14
ENSG00000181007,83.7963975233261,-0.07914785833952181,0.2104822572068017,-0.37603102223366014,0.7068938332639926,0.8913568684509547,ZFP82
ENSG00000267091,403.33793925807714,-0.168972290167918,0.24925964419305943,-0.6778966997041995,0.49783719267648274,0.7959983808990283,CTBP2P7
ENSG00000254004,285.6740592248461,-0.28780984138911964,0.27747054421260053,-1.0372626838854542,0.29961345165951503,0.6647532238177174,ZNF260
ENSG00000186020,124.76030858966085,0.3184757849360849,0.2019041521113663,1.577361245946146,0.11471242726958644,0.4610436626053598,ZNF529
ENSG00000197019,258.55334706434803,-0.44267704708714933,0.19507525597482073,-2.269262930734217,0.0232523413534679,0.17137380770021257,SERTAD1
ENSG00000074219,211.29487378058462,-0.7348289391777454,0.3930284363144183,-1.8696584554250688,0.061531262149209204,0.32210849331489944,TEAD2
ENSG00000161677,285.1071465219432,0.15598499496438895,0.20734469596865557,0.752297975290235,0.45187188518942667,0.7747127542117094,JOSD2
ENSG00000196081,22.258995002208483,-0.25618195292789303,0.3171903282998862,-0.8076600390087776,0.41928631384427395,0.7471165934950676,ZNF724
ENSG00000198521,149.99257786086724,-0.15106072565112438,0.18919911329833233,-0.7984219535581506,0.4246256675970499,0.751483316433744,ZNF43
ENSG00000105085,60.97203513560003,0.043042388268694935,0.2144178271591177,0.2007407165671609,0.8409013204788307,0.9534272900970677,MED26
ENSG00000127445,615.5891197493598,-0.0663200306711072,0.1368587415784218,-0.48458746519384727,0.6279690070401804,0.8594890626743452,PIN1
ENSG00000073050,196.86256119189318,-0.7654736396316529,0.1692576750629345,-4.522534291854296,6.110358329423899e-06,0.0004085607773901161,XRCC1
ENSG00000065268,315.4666872990036,-0.4338504063912836,0.34176164233203576,-1.2694531879905344,0.2042794764239929,0.5795650453495159,WDR18
ENSG00000184162,65.23600098441891,-0.7046372046349767,0.310621638949917,-2.2684742988835644,0.023300313759376284,0.17137380770021257,NR2C2AP
ENSG00000105227,41.35289808818067,-0.27039044912455373,0.26362682787212294,-1.0256560430781028,0.30505374082295333,0.6699208906232813,PRX
ENSG00000105552,258.7954876834698,-0.25877575462526636,0.24418177627518092,-1.0597668612814035,0.28925067639083535,0.6566168903872204,BCAT2
ENSG00000087076,40.39499392503918,2.0659047056765454,1.0764472336066357,1.9191880857501327,0.05496053479791141,0.30002269798270953,HSD17B14
ENSG00000196967,92.61258254033626,0.24272165594623352,0.24369121058597418,0.9960213803468362,0.31923975706778296,0.6835541232120943,ZNF585A
ENSG00000245680,184.75463644998402,0.1218273727647371,0.2657056171817771,0.4585050705999617,0.646589620424699,0.8643172087404004,ZNF585B
ENSG00000180884,30.808083147857353,-0.8500983493539466,0.38568322430170987,-2.204136181689191,0.027514768273117822,0.19451309995807642,ZNF792
ENSG00000179115,897.3139395188812,-0.14241935611940332,0.11917969884650904,-1.1949967779564918,0.2320882889852104,0.6010596357345853,FARSA
ENSG00000179262,907.118302856096,-0.214567553154059,0.18348202378228692,-1.1694200267196586,0.24223444499165736,0.6116892684117153,RAD23A
ENSG00000179271,715.0346200491739,-0.2825197082016338,0.11020344003609438,-2.563619684731271,0.010358698001296563,0.09894574519420289,GADD45GIP1
ENSG00000133247,47.944492017098774,-0.26273988876989846,0.2324712121849029,-1.130203977948549,0.2583902839721802,0.6292915690779423,KMT5C
ENSG00000108107,6644.338436731656,-0.1099603452441122,0.14765805384205408,-0.7446958860891792,0.45645558671559805,0.7773402869368923,RPL28
ENSG00000108106,1330.8855180615628,-1.0954232772996235,0.18469161875816578,-5.931093596260937,3.0092360414950065e-09,1.4755287390130516e-06,UBE2S
ENSG00000063241,362.4384655566373,-0.0747761530290271,0.1336161791696085,-0.5596339716772505,0.5757291281178454,0.8408707989927545,ISOC2
ENSG00000090971,213.60514653636773,-0.3666559928219099,0.17671881645204923,-2.074798825519512,0.03800518349052613,0.23720378079176527,NAT14
ENSG00000179954,963.0396532060204,-0.010274180171554676,0.2572301630773358,-0.039941584022033065,0.9681396982831924,0.986925499774481,SSC5D
ENSG00000218891,162.0858351736751,0.3719933248487828,0.188621974417015,1.9721632434318663,0.04859097418891727,0.28030322757606785,ZNF579
ENSG00000179943,110.85547505452533,-0.46005631053174983,0.16992920774477957,-2.7073409959205983,0.006782455195097631,0.07616024116021844,FIZ1
ENSG00000171443,66.95666017599015,-0.06459924630116434,0.22409938442390842,-0.2882615963771138,0.7731465016527271,0.921576994160746,ZNF524
ENSG00000179922,34.61085593161979,-0.45323503254440695,0.3486378735236604,-1.3000166274638778,0.19359527038266466,0.5672881329340632,ZNF784
ENSG00000213015,220.93338768922953,-0.008729852125757713,0.22836265883990084,-0.03822801928347658,0.9695058810611391,0.9876337611086813,ZNF580
ENSG00000171425,127.94542076063775,-0.035544012657430776,0.17092331795012033,-0.2079529761281805,0.8352656842454849,0.9509874779606101,ZNF581
ENSG00000173581,162.0553539408734,0.3784956574505808,0.2336507386852952,1.6199206541365896,0.10524932245951366,0.4432828775827357,CCDC106
ENSG00000063245,2196.2923422750005,-0.07735238089558637,0.11462491351885788,-0.6748304406167381,0.4997834980119298,0.7965692471053021,EPN1
ENSG00000130005,241.27152155835682,-0.10212695292173365,0.1608926326729403,-0.6347522022921679,0.5255900414036848,0.8098671034171945,GAMT
ENSG00000071626,1274.0776001263719,-0.6290100689860628,0.11700081242710436,-5.376117104981286,7.610930064965879e-08,1.3139233351765181e-05,DAZAP1
ENSG00000267317,58.16268450103957,0.4011347608484691,0.2696218281936772,1.487768121505067,0.1368120554234587,0.4884224275515683,AC027307.2
ENSG00000119559,281.2171161635766,0.34525456132025667,0.18793747536357883,1.8370714018177396,0.06619935534121787,0.33009915832858133,C19orf25
ENSG00000071655,640.4448297776345,-0.25062121453424163,0.18881588891056955,-1.32733116889832,0.1843991576560834,0.5563427495011457,MBD3
ENSG00000115266,72.31451824428423,0.9348268462561652,0.30677742440609307,3.047247847738297,0.0023094719850797283,0.038357028521502086,APC2
ENSG00000187534,856.9953967692609,0.42294784755504744,0.24440716098620122,1.730505136790678,0.08354006426438328,0.3758925012950237,PRR13P5
ENSG00000013275,1139.07579916507,-0.06608379144576074,0.20951176175274702,-0.31541805048515026,0.7524442634913725,0.9127250690005358,PSMC4
ENSG00000187187,46.959111393397414,-0.1598756842020747,0.22948811666062244,-0.6966621476026413,0.4860142527778474,0.788536563752355,ZNF546
ENSG00000128000,142.35433945032008,0.003500551390280441,0.16316537703164083,0.021454008527811746,0.9828834908871248,0.9928668541826806,ZNF780B
ENSG00000180926,13.459362404798277,0.563301577738446,0.4266570820858953,1.3202677311355193,0.18674564529383275,0.5594762611552505,OR7E18P
ENSG00000196110,90.95204147042168,0.09122817382708055,0.21880181394250214,0.4169443213622258,0.6767191339426923,0.8747403378265078,ZNF699
ENSG00000198440,66.68543868238694,-0.14619770042822763,0.3034057139658612,-0.48185546184103045,0.6299086270574898,0.8597589739099598,ZNF583
ENSG00000080573,356.8028072324379,-0.41278500061238693,0.8161705983382292,-0.505758234188834,0.6130263817706886,0.8547505285162872,COL5A3
ENSG00000130813,217.04001030065825,0.5495765844910574,0.27576749163689346,1.9928983696696632,0.04627257689653583,0.2754087073397176,SHFL
ENSG00000130810,47.358612290688534,0.11424406839770468,0.299413202771249,0.38155988894379816,0.7027878410698941,0.8897870644992482,PPAN
ENSG00000244165,22.87903423261155,0.4368690847785217,0.4187788483072791,1.04319758876162,0.29685679001130594,0.6622198003536112,P2RY11
ENSG00000130811,1081.5703612801763,-0.2459388680002064,0.158673256803831,-1.54997050513851,0.12114859546364798,0.47192724535824915,EIF3G
ENSG00000267534,232.06041167934384,-0.14113220123809445,0.29136197135928305,-0.48438785809855095,0.6281106338374718,0.8594890626743452,S1PR2
ENSG00000105364,315.1146609102997,-0.06843875904777223,0.17740141960615802,-0.3857847315974723,0.6996561040449609,0.8897870644992482,MRPL4
